"TABLE1","COLUMN1","TABLE2","COLUMN2"
MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID,LOG_T_BLOCKLIST_LOG,CORP_MEMBER_ID
MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID,MT_T_CORP_ATTACHMENT,CORP_MEMBER_ID
MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID,LOG_T_C_ROUND_MOVE_HISTORY,CORP_MEMBER_ID
MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID,MT_T_DATA_CORP,CORP_MEMBER_ID
MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID,MT_T_CROP_PERMISSION,CORP_MEMBER_ID
MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID,MT_T_CORP_OFFICER,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,LOG_T_OTP_LOG,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_CORP_MEMBER_LICENSE_TYPE,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,LOG_T_BLOCKLIST_LOG,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,LOG_T_C_ROUND_MOVE_HISTORY,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_CORP_MEMBER_EMAIL,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_CROP_PERMISSION,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_EXAM_LOCATION,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,IIQE_T_C_EXAM_REQ,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_CORP_OFFICER,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_CORP_ATTACHMENT,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID
MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID,MT_T_DATA_CORP,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,LOG_T_OTP_LOG,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_CROP_PERMISSION,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,LOG_T_BLOCKLIST_LOG,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,IIQE_T_C_EXAM_REQ,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_CORP_ATTACHMENT,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_EXAM_LOCATION,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,LOG_T_C_ROUND_MOVE_HISTORY,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_CORP_MEMBER_LICENSE_TYPE,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_DATA_CORP,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_CORP_MEMBER_EMAIL,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_CORP_OFFICER,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID
MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID,MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,LOG_T_OTP_LOG,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,LOG_T_BLOCKLIST_LOG,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_CORP_ATTACHMENT,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,LOG_T_C_ROUND_MOVE_HISTORY,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_DATA_CORP,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_CROP_PERMISSION,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_CORP_OFFICER,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,IIQE_T_C_EXAM_REQ,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_CORP_MEMBER_LICENSE_TYPE,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_CORP_MEMBER_EMAIL,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID
MT_T_EXAM_LOCATION,CORP_MEMBER_ID,MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_DIGITAL_CERTIFICATE,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_CORP_MEMBER_EMAIL,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_EXAM_FRAUD_LIST,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_EXAM_LOCATION,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_CORP_MEMBER_LICENSE_TYPE,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,IIQE_T_C_EXAM_REQ,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_CORP_OFFICER,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_CROP_PERMISSION,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,LOG_T_OTP_LOG,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_CORP_ATTACHMENT,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,LOG_T_BLOCKLIST_LOG,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,LOG_T_C_ROUND_MOVE_HISTORY,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_DATA_CORP,CORP_MEMBER_ID
MT_T_LICENSE_TYPE_CORP,CORP_MEMBER_ID,MT_T_D_CORP_MEMBER_PERMISSION,CORP_MEMBER_ID
IIQE_T_C_EXAM_REQ_ATCH,C_ATTACHMENT_REQ_ID,IIQE_T_C_EXAM_REQ_ATTACHMENT,C_ATTACHMENT_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_ATTACHMENT_REQ_ID,IIQE_T_G_EXAM_REQ_ATTACHMENT,C_ATTACHMENT_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_ATTACHMENT_REQ_ID,IIQE_T_G_EXAM_REQ_ATTACHMENT,C_ATTACHMENT_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_ATTACHMENT_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH,C_ATTACHMENT_REQ_ID
IIQE_T_G_EXAM_REQ_ATTACHMENT,C_ATTACHMENT_REQ_ID,IIQE_T_C_EXAM_REQ_ATTACHMENT,C_ATTACHMENT_REQ_ID
IIQE_T_G_EXAM_REQ_ATTACHMENT,C_ATTACHMENT_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH,C_ATTACHMENT_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT_DT,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_TYPE,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,STG_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_Y_REPORT,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_FIN_REPORT,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,LOG_T_C_ROUND_MOVE_HISTORY,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_FLOW,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_INFO,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_VERSION,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROOM,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROUND,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,STG_T_BILL_PAYMENT,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATTENDEE,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_DT,C_EXAM_REQ_ID
IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID,TEMP_T_C_EXAM_REQ_ATTENDEE,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATTENDEE,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_DT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,TEMP_T_C_EXAM_REQ_ATTENDEE,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,STG_T_BILL_PAYMENT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROUND,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROOM,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_VERSION,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT_DT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_TYPE,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,STG_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_Y_REPORT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_FIN_REPORT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,LOG_T_C_ROUND_MOVE_HISTORY,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_FLOW,C_EXAM_REQ_ID
IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_INFO,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATTENDEE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_INFO,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,TEMP_T_C_EXAM_REQ_ATTENDEE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,STG_T_BILL_PAYMENT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROUND,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_TYPE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROOM,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_VERSION,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT_DT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,STG_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_Y_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_FIN_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,LOG_T_C_ROUND_MOVE_HISTORY,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_FLOW,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_DT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,STG_T_BILL_PAYMENT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROUND,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_TYPE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROOM,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_VERSION,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT_DT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,STG_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_Y_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_FIN_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,LOG_T_C_ROUND_MOVE_HISTORY,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_FLOW,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_INFO,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATTENDEE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_DT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID,TEMP_T_C_EXAM_REQ_ATTENDEE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_DT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,TEMP_T_C_EXAM_REQ_ATTENDEE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_FLOW,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_INFO,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATTENDEE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_DIGITAL_CERTIFICATE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,LOG_T_C_ROUND_MOVE_HISTORY,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_BILL_PAYMENT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_APPROVER,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_Y_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_FIN_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,STG_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_VERSION,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT_DT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,STG_T_BILL_PAYMENT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROUND,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_TYPE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROOM,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROOM,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH_DT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_LICENSE_TYPE,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ROUND,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,STG_T_BILL_PAYMENT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT_DT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_VERSION,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,STG_T_RECEIPT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_FIN_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_C_SUBMIT_Y_REPORT,C_EXAM_REQ_ID
IIQE_T_C_EXAM_REQ_ATTACHMENT,C_EXAM_REQ_ID,IIQE_T_C_EXAM_REQ_ATCH,C_EXAM_REQ_ID
